English Word	anger	anticipation	disgust	fear	joy	negative	positive	sadness	surprise	trust	Indonesian Word
larceny	0	0	1	0	0	1	0	0	0	0	pencurian
larger	0	0	1	0	0	0	0	0	1	1	lebih besar
laser	0	0	0	0	0	0	1	0	0	1	laser
lash	1	0	0	1	0	1	0	0	0	0	bulu mata
late	0	0	0	0	0	1	0	1	0	0	terlambat
latent	1	1	1	0	0	1	0	0	1	0	terpendam
latrines	0	0	1	0	0	1	0	0	0	0	kakus
laugh	0	0	0	0	1	0	1	0	1	0	tertawa
laughable	0	0	1	0	0	1	0	0	0	0	menggelikan
laughing	0	0	0	0	1	0	1	0	0	0	tertawa
laughter	0	1	0	0	1	0	1	0	1	0	tawa
launch	0	1	0	0	0	0	1	0	0	0	meluncurkan
laureate	0	0	0	0	0	0	1	0	0	1	pemenang hadiah
laurels	0	0	0	0	1	0	1	0	0	0	kemenangan
lava	1	0	0	1	0	1	0	0	0	0	lahar
lavatory	0	0	1	0	0	0	0	0	0	0	WC
law	0	0	0	0	0	0	0	0	0	1	hukum
lawful	0	0	0	0	0	0	1	0	0	1	sah
lawlessness	1	0	0	1	0	1	0	0	0	0	pelanggaran hukum
lawsuit	1	0	1	1	0	1	0	1	1	0	gugatan
lawyer	1	0	1	1	0	1	0	0	0	0	pengacara
lax	0	0	0	0	0	1	0	1	0	0	longgar
laxative	0	0	1	1	0	1	0	0	0	0	pencahar
leader	0	0	0	0	0	0	1	0	0	1	pemimpin
leading	0	0	0	0	0	0	0	0	0	1	terkemuka
leaning	0	0	0	0	0	0	0	0	0	1	condong
leave	0	0	0	0	0	1	0	1	1	0	meninggalkan
leeches	0	0	1	1	0	1	0	0	0	0	lintah
leer	0	0	1	0	0	1	0	0	0	0	lirik
leery	0	0	0	0	0	0	0	0	1	0	curiga
legal	0	0	0	0	0	0	1	0	0	1	hukum
legalized	1	0	0	1	1	0	1	0	0	1	dilegalkan
legislator	0	0	0	0	0	0	0	0	0	1	legislator
legislature	0	0	0	0	0	0	0	0	0	1	badan legislatif
legitimacy	0	0	0	0	0	0	0	0	0	1	legitimasi
leisure	0	1	0	0	1	0	1	0	1	1	santai
lemon	0	0	1	0	0	1	0	0	0	0	lemon
lender	0	0	0	0	0	0	0	0	0	1	pemberi pinjaman
leprosy	0	0	1	1	0	1	0	1	0	0	kusta
lessen	0	1	0	0	0	1	0	0	0	0	mengurangi
lesser	0	0	1	0	0	1	0	0	0	0	lebih rendah
lesson	0	1	0	0	0	0	1	0	0	1	pelajaran
lethal	0	0	1	1	0	1	0	1	0	0	letal
lethargy	0	0	0	0	0	1	0	1	0	0	kelesuan
letter	0	1	0	0	0	0	0	0	0	0	surat
lettered	0	1	0	0	0	0	1	0	0	1	berhuruf
leukemia	1	0	0	1	0	1	0	1	0	0	leukemia
levee	0	0	0	0	0	0	0	0	0	1	tanggul
level	0	0	0	0	0	0	1	0	0	1	tingkat
lewd	0	0	1	0	0	1	0	0	0	0	cabul
liar	0	0	1	0	0	1	0	0	0	0	pembohong
libel	1	0	0	1	0	1	0	0	0	1	fitnah
liberate	1	1	0	0	1	0	1	0	1	1	membebaskan
liberation	0	1	0	0	1	0	1	0	1	0	pembebasan
liberty	0	1	0	0	1	0	1	0	1	1	kebebasan
lick	0	0	1	0	0	1	0	0	0	0	menjilat
lie	1	0	1	0	0	1	0	1	0	0	berbohong
lieutenant	0	0	0	0	0	0	0	0	0	1	letnan
lifeless	0	0	0	1	0	1	0	1	0	0	tak bernyawa
lightning	1	0	0	1	0	0	0	0	1	0	petir
liking	0	0	0	0	1	0	1	0	0	1	menyukai
limited	1	0	0	0	0	1	0	1	0	0	terbatas
lines	0	0	0	1	0	0	0	0	0	0	garis
linger	0	1	0	0	0	0	0	0	0	0	masih tertinggal
linguist	0	0	0	0	0	0	1	0	0	1	ahli bahasa
lion	0	0	0	1	0	0	1	0	0	0	singa
liquor	1	0	0	0	1	1	0	1	0	0	minuman keras
listless	0	0	0	0	0	1	0	1	0	0	lesu
litigate	1	1	1	1	0	1	0	1	0	0	mengajukan perkara
litigious	1	0	1	0	0	1	0	0	0	0	suka beperkara
livid	1	0	1	0	0	1	0	0	0	0	marah
loath	1	0	0	0	0	1	0	0	0	0	segan
loathe	1	0	1	0	0	1	0	0	0	0	benci
loathing	0	0	1	0	0	1	0	0	0	0	kebencian
loathsome	1	0	1	0	0	1	0	0	0	0	menjijikkan
localize	0	1	0	0	0	0	0	0	0	0	melokalisir
lockup	0	0	0	1	0	1	0	1	0	0	terkunci
locust	0	0	0	1	0	1	0	0	0	0	belalang
lodging	0	0	0	0	0	0	0	0	0	1	penginapan
lone	0	0	0	0	0	0	0	1	0	0	sendirian
loneliness	0	0	0	1	0	1	0	1	0	0	kesendirian
lonely	1	0	1	1	0	1	0	1	0	0	kesepian
lonesome	0	0	0	0	0	1	0	1	0	0	kesepian
long	0	1	0	0	0	0	0	0	0	0	panjang
longing	0	1	0	0	0	0	0	1	0	0	kerinduan
loo	0	0	1	0	0	1	0	0	0	0	toilet
loom	0	1	0	1	0	1	0	0	0	0	mesin tenun
loon	0	0	1	0	0	1	0	0	0	0	loon
lord	0	0	1	0	0	1	1	0	0	1	Tuan
lose	1	0	1	1	0	1	0	1	1	0	kehilangan
losing	1	0	0	0	0	1	0	1	0	0	kekalahan
loss	1	0	0	1	0	1	0	1	0	0	kehilangan
lost	0	0	0	0	0	1	0	1	0	0	hilang
lottery	0	1	0	0	0	0	0	0	0	0	lotre
loudness	1	0	0	0	0	1	0	0	0	0	kekerasan
louse	0	0	1	0	0	1	0	0	0	0	kutu
lovable	0	0	0	0	1	0	1	0	0	1	manis
love	0	0	0	0	1	0	1	0	0	0	cinta
lovely	0	1	0	0	1	0	1	1	1	1	menyenangkan
lovemaking	0	0	0	0	1	0	1	0	0	1	bercinta
lover	0	1	0	0	1	0	1	0	0	1	kekasih
loving	0	0	0	0	1	0	1	0	0	1	penuh kasih
lower	0	0	0	0	0	1	0	1	0	0	lebih rendah
lowest	0	0	0	0	0	1	0	1	0	0	terendah
lowly	0	0	0	0	0	1	0	1	0	0	rendah
loyal	0	0	0	1	1	0	1	0	1	1	loyal
loyalty	0	0	0	0	0	0	1	0	0	1	loyalitas
luck	0	1	0	0	1	0	1	0	1	0	keberuntungan
lucky	0	0	0	0	1	0	1	0	1	0	beruntung
lull	0	1	0	0	0	0	0	0	0	0	menidurkan
lumpy	0	0	1	0	0	1	0	0	0	0	kental
lunacy	1	0	1	1	0	1	0	1	0	0	kegilaan
lunatic	1	0	1	1	0	1	0	0	0	0	gila
lunge	0	0	0	0	0	0	0	0	1	0	terjang
lurid	0	0	1	0	0	1	0	0	0	0	seram
luscious	0	1	0	0	1	0	1	0	0	0	lezat
lush	0	0	1	0	0	1	0	1	0	0	subur
lust	0	1	0	0	0	1	0	0	0	0	nafsu
luster	0	0	0	0	1	0	1	0	0	0	kilau
lusty	0	0	1	0	0	0	0	0	0	0	sehat
luxurious	0	0	0	0	1	0	1	0	0	0	mewah
luxury	0	0	0	0	1	0	1	0	0	0	kemewahan
lying	1	0	1	0	0	1	0	0	0	0	bohong
lynch	1	0	1	1	0	1	0	1	0	0	lynch
lyre	0	0	0	0	1	0	1	0	0	0	kecapi
lyrical	0	0	0	0	1	0	1	0	0	0	liris
mace	0	0	0	1	0	1	0	0	0	0	bunga pala
machine	0	0	0	0	0	0	0	0	0	1	mesin
mad	1	0	1	1	0	1	0	1	0	0	gila
madden	1	0	0	1	0	1	0	0	0	0	menjengkelkan
madman	1	0	0	1	0	1	0	0	0	0	orang gila
madness	1	0	0	1	0	1	0	0	0	0	kegilaan
mafia	0	0	0	1	0	1	0	0	0	0	mafia
mage	0	0	0	1	0	0	0	0	0	0	penyihir
maggot	0	0	1	0	0	1	0	0	0	0	belatung
magical	0	1	0	0	1	0	1	0	1	0	gaib
magician	0	0	0	0	0	0	0	0	1	0	pesulap
magnet	0	0	0	0	0	0	1	0	0	1	magnet
magnificence	0	1	0	0	1	0	1	0	0	1	keindahan
magnificent	0	1	0	0	1	0	1	0	1	1	agung
mail	0	1	0	0	0	0	0	0	0	0	surat
mainstay	0	0	0	0	0	0	1	0	0	1	andalan
maintenance	0	0	0	0	0	0	0	0	0	1	pemeliharaan
majestic	0	1	0	0	1	0	1	0	1	1	megah
majesty	0	0	0	0	0	0	1	0	0	1	keagungan
majority	0	0	0	0	1	0	1	0	0	1	mayoritas
malaise	0	0	0	0	0	1	0	1	0	0	rasa tidak enak
malaria	0	0	1	1	0	1	0	1	0	0	malaria
malevolent	1	0	1	1	0	1	0	1	0	0	jahat
malfeasance	0	0	1	0	0	1	0	0	0	0	penyimpangan
malice	1	0	0	1	0	1	0	0	0	0	kebencian
malicious	1	0	1	1	0	1	0	1	0	0	jahat
malign	1	0	1	0	0	1	0	0	0	0	memfitnah
malignancy	0	0	0	1	0	1	0	1	0	0	keganasan
malignant	1	0	0	1	0	1	0	0	0	0	ganas
malpractice	1	0	0	0	0	1	0	0	0	0	malpraktik
mamma	0	0	0	0	0	0	0	0	0	1	mama
manage	0	0	0	0	0	0	1	0	0	1	mengelola
management	0	0	0	0	0	0	1	0	0	1	pengelolaan
mandamus	0	0	0	1	0	1	0	0	0	0	mandamus
mandarin	0	0	0	0	0	0	1	0	0	1	Mandarin
mange	0	0	1	1	0	1	0	0	0	0	kudis
mangle	1	0	1	1	0	1	0	1	0	0	mengoyakkan
maniac	1	0	0	1	0	1	0	0	0	0	Gila
manifestation	0	0	0	1	0	0	0	0	0	0	manifestasi
manipulation	1	0	0	1	0	1	0	0	0	0	manipulasi
manslaughter	1	0	1	1	0	1	0	1	1	0	pembunuhan
manual	0	0	0	0	0	0	0	0	0	1	panduan
manure	0	0	1	0	0	1	0	0	0	0	pupuk
margin	0	0	0	0	0	1	0	1	0	0	batas
marine	0	0	0	0	0	0	0	0	0	1	laut
marriage	0	1	0	0	1	0	1	0	0	1	pernikahan
marrow	0	0	0	0	1	0	1	0	0	1	sumsum
marry	0	1	0	1	1	0	1	0	1	1	nikah
marshal	0	0	0	0	0	0	1	0	0	1	marsekal
martial	1	0	0	0	0	0	0	0	0	0	bela diri
martyr	0	0	0	1	0	1	0	1	0	0	martir
martyrdom	0	0	0	1	0	1	0	1	0	0	kesyahidan
marvel	0	0	0	0	0	0	1	0	1	0	keajaiban
marvelous	0	0	0	0	1	0	1	0	0	0	menakjubkan
marvelously	0	0	0	0	1	0	1	0	0	0	luar biasa
masochism	1	0	1	1	0	1	0	0	0	0	kesenangan karena menderita
massacre	1	0	1	1	0	1	0	1	0	0	pembantaian
massage	0	0	0	0	1	0	1	0	0	0	pijat
masterpiece	0	0	0	0	1	0	1	0	0	0	hasil karya
mastery	1	0	0	0	1	0	1	0	0	1	penguasaan
matchmaker	0	1	0	0	0	0	0	0	0	0	pencari jodoh
mate	0	0	0	0	0	0	1	0	0	1	pasangan
materialist	0	0	1	0	0	1	0	0	0	0	materialis
maternal	0	1	0	0	0	1	1	0	0	0	keibuan
mathematical	0	0	0	0	0	0	0	0	0	1	matematis
matrimony	0	1	0	0	1	0	1	0	0	1	perkawinan
matron	0	0	0	0	0	0	1	0	0	1	janda
mausoleum	0	0	0	0	0	0	0	1	0	0	makam
maxim	0	0	0	0	0	0	0	0	0	1	pepatah
meaningless	0	0	0	0	0	1	0	1	0	0	tak berarti
measles	0	0	1	1	0	1	0	1	0	0	campak
measure	0	0	0	0	0	0	0	0	0	1	ukuran
measured	0	0	0	0	0	0	1	0	0	1	diukur
medal	0	1	0	0	1	0	1	0	1	1	medali
meddle	1	0	0	0	0	1	0	0	0	0	mencampuri
mediate	0	1	0	0	0	0	1	0	0	1	menengahi
mediator	0	1	0	0	0	0	1	0	0	1	penengah
medical	0	1	0	1	0	0	1	0	0	1	medis
meditate	0	1	0	0	1	0	1	0	0	1	merenungkan
meek	0	0	0	0	0	0	0	1	0	0	lembut
melancholic	0	0	0	0	0	1	0	1	0	0	melankolik
melancholy	0	0	0	0	0	1	0	1	0	0	melankolis
melee	0	0	0	1	0	1	0	0	0	0	perkelahian
melodrama	1	0	0	0	0	1	0	1	0	0	sandiwara sensasi
meltdown	0	0	0	0	0	1	0	1	0	0	kehancuran
memorable	0	0	0	0	1	0	1	0	1	1	mudah diingat
memorials	0	0	0	0	0	0	0	1	0	0	kenangan
menace	1	0	0	1	0	1	0	0	0	0	ancaman
menacing	1	0	0	1	0	1	0	0	0	0	mengancam
mentor	0	0	0	0	0	0	1	0	0	1	pembimbing
mercenary	0	0	0	1	0	1	0	0	0	0	mata duitan
merchant	0	0	0	0	0	0	0	0	0	1	pedagang
merciless	0	0	0	1	0	1	0	0	0	0	tanpa belas kasihan
merge	0	1	0	0	0	0	1	0	0	0	menggabungkan
merit	0	0	0	0	0	0	1	0	0	1	kemampuan
meritorious	0	0	0	0	1	0	1	0	0	1	bermanfaat
merriment	0	0	0	0	1	0	1	0	1	0	kegembiraan
merry	0	0	0	0	1	0	1	0	0	0	ceria
mess	0	0	1	0	0	1	0	0	0	0	kekacauan
messenger	0	0	0	0	0	0	0	0	0	1	kurir
messy	0	0	1	0	0	1	0	0	0	0	berantakan
microscope	0	0	0	0	0	0	0	0	0	1	mikroskop
midwife	0	1	0	0	1	1	1	0	0	1	bidan
mighty	1	0	0	1	1	0	1	0	0	1	kuat
mildew	0	0	1	0	0	1	0	0	0	0	jamur
military	0	0	0	1	0	0	0	0	0	0	militer
militia	1	0	0	1	0	1	0	1	0	0	milisi
mill	0	1	0	0	0	0	0	0	0	0	pabrik
mimicry	0	0	0	0	0	1	0	0	1	0	peniruan
ministry	0	0	0	0	1	0	1	0	0	1	kementerian
miracle	0	1	0	0	1	0	1	0	1	1	keajaiban
miraculous	0	0	0	0	1	0	1	0	1	0	ajaib
mire	0	0	1	0	0	1	0	0	0	0	lumpur
mirth	0	0	0	0	1	0	1	0	0	0	kegembiraan
misbehavior	1	0	1	0	0	1	0	0	1	0	kelakuan buruk
miscarriage	0	0	0	1	0	1	0	1	0	0	keguguran
misconception	1	0	1	1	0	1	0	0	0	0	kesalahpahaman
misconduct	0	0	1	0	0	1	0	0	0	0	kesalahan
miserable	1	0	1	0	0	1	0	1	0	0	menderita
miserably	0	0	0	0	0	1	0	1	0	0	secara menyedihkan
misery	1	0	1	1	0	1	0	1	0	0	penderitaan
misfortune	0	0	0	1	0	1	0	1	0	0	kemalangan
misguided	0	0	1	0	0	1	0	0	0	0	sesat
mishap	0	0	1	1	0	1	0	1	1	0	kecelakaan
mislead	1	0	0	1	0	1	0	0	0	1	menyesatkan
misleading	1	0	1	0	0	1	0	0	0	0	menyesatkan
misplace	1	0	1	0	0	1	0	0	0	0	salah menaruhkan
misrepresentation	0	0	0	0	0	1	0	1	0	0	keliru
misrepresented	1	0	0	0	0	1	0	0	0	0	salah mengartikan
missile	0	0	0	1	0	0	0	0	0	0	peluru kendali
missing	0	0	0	1	0	1	0	1	0	0	hilang
misstatement	1	0	1	0	0	1	0	0	0	0	salah saji
mistake	0	0	0	0	0	1	0	1	0	0	kesalahan
mistaken	0	0	0	1	0	1	0	0	0	0	salah
mistress	1	0	1	0	0	1	0	0	0	0	nyonya
mistrust	0	0	1	1	0	1	0	0	0	0	ketidakpercayaan
misunderstanding	1	0	0	0	0	1	0	1	0	0	salah paham
mite	0	0	1	0	0	1	0	0	0	0	tungau
moan	0	0	0	1	0	0	0	1	0	0	mendesah
moat	0	0	0	0	0	0	0	0	0	1	parit
mob	1	0	0	1	0	1	0	0	0	0	massa
mobile	0	1	0	0	0	0	0	0	0	0	seluler
mockery	0	0	1	0	0	1	0	0	0	0	ejekan
mocking	1	0	1	0	0	1	0	1	0	0	mengejek
moderator	0	0	0	0	0	0	1	0	0	1	moderator
modest	0	0	0	0	0	0	1	0	0	1	sederhana
modify	0	0	0	0	0	0	0	0	1	0	memodifikasi
molestation	1	0	1	1	0	1	0	1	0	0	penganiayaan
momentum	0	1	0	0	0	0	1	0	0	0	momentum
monetary	0	1	0	0	0	0	1	0	0	0	keuangan
monk	0	0	0	0	0	0	1	0	0	1	biarawan
monochrome	0	0	1	0	0	1	0	0	0	0	satu warna
monogamy	0	0	0	0	0	0	0	0	0	1	monogami
monsoon	0	0	0	0	0	1	0	1	0	0	musim
monster	0	0	0	1	0	1	0	0	0	0	raksasa
monstrosity	1	0	1	1	0	1	0	0	1	0	keburukan
moody	1	0	0	0	0	1	0	1	0	0	mudah marah
moorings	0	0	0	0	0	0	0	0	0	1	tambatan
moral	1	0	0	0	0	0	1	0	0	1	moral
morality	0	0	0	0	0	0	1	0	0	1	moralitas
morals	1	1	1	0	1	0	1	0	1	1	moral
morbid	0	0	0	0	0	1	0	1	0	0	mengerikan
morbidity	1	0	1	1	0	1	0	1	0	0	morbiditas
morgue	0	0	1	1	0	1	0	1	0	0	kamar mayat
moribund	0	0	0	0	0	1	0	1	0	0	hampir mati
morn	0	1	0	0	0	0	0	0	0	0	pagi
morrow	0	1	0	0	0	0	0	0	0	0	besok
mortality	1	0	0	1	0	1	0	1	0	0	kematian
mortgage	0	0	0	1	0	0	0	0	0	0	hipotek
mortgagee	0	0	0	0	0	0	0	0	0	1	tukang kredit
mortgagor	0	0	0	1	0	0	0	0	0	0	orang hutangan
mortification	0	1	1	1	0	1	0	1	0	0	malu
mortuary	0	0	0	1	0	1	0	1	0	0	kamar mayat
mosquito	1	0	1	0	0	1	0	0	0	0	nyamuk
motherhood	0	0	0	0	1	0	1	0	0	1	keibuan
motion	0	1	0	0	0	0	0	0	0	0	gerakan
mountain	0	1	0	0	0	0	0	0	0	0	gunung
mourn	0	0	0	0	0	1	0	1	0	0	meratapi
mournful	1	0	0	1	0	1	0	1	0	0	sedih
mourning	0	0	0	0	0	1	0	1	0	0	duka
mouth	0	0	0	0	0	0	0	0	1	0	mulut
mouthful	0	0	1	0	0	0	0	0	0	0	suap
muck	0	0	1	0	0	1	0	0	0	0	kotoran
mucous	0	0	1	0	0	0	0	0	0	0	lendir
mucus	0	0	1	0	0	0	0	0	0	0	lendir
muddy	0	0	1	0	0	1	0	0	0	0	berlumpur
muff	1	0	1	0	0	1	0	0	0	0	sarung tangan bulu
mug	1	0	0	1	0	1	1	1	0	0	cangkir
mule	1	0	0	0	0	1	0	0	0	1	bagal
mum	0	0	0	1	0	1	0	0	0	0	bungkam
murder	1	0	1	1	0	1	0	1	1	0	pembunuhan
murderer	1	0	1	1	0	1	0	1	0	0	pembunuh
murderous	1	0	1	1	0	1	0	1	1	0	kejam
murky	0	0	1	0	0	1	0	1	0	0	suram
music	0	0	0	0	1	0	1	1	0	0	musik
musical	1	1	0	0	1	0	1	1	1	1	musikal
musket	0	0	0	1	0	0	0	0	0	0	senapan
musty	0	0	1	0	0	1	0	0	0	0	apak
mutable	0	1	0	0	0	0	1	0	0	0	yg mungkin berubah
mutilated	0	0	1	0	0	1	0	0	0	0	dimutilasi
mutilation	1	0	1	1	0	1	0	1	0	0	mutilasi
mutiny	1	0	1	1	0	1	0	0	1	0	pemberontakan
mutter	1	0	0	0	0	1	0	0	0	0	bergumam
muzzle	0	0	0	1	0	1	0	0	0	0	moncong
myopia	1	0	0	0	0	1	0	1	0	0	lamur
mysterious	0	1	0	1	0	0	0	0	1	0	gaib
mystery	0	1	0	0	0	0	0	0	1	0	Misteri
mystic	0	0	0	0	0	0	0	0	1	0	mistik
nab	0	0	0	0	0	1	0	0	1	0	menangkap
nag	1	0	0	0	0	1	0	0	0	0	mengomel
nameless	0	0	1	0	0	1	0	0	0	0	tanpa nama
nap	0	0	0	0	1	0	1	0	0	0	tidur sebentar
napkin	0	0	0	0	0	0	0	1	0	0	serbet
nappy	0	0	1	0	0	1	0	0	0	0	popok
nascent	0	1	0	0	0	0	0	0	0	0	baru lahir
nasty	1	0	1	1	0	1	0	1	0	0	menjijikan
nation	0	0	0	0	0	0	0	0	0	1	bangsa
nausea	0	0	1	0	0	1	0	0	0	0	mual
nauseous	0	0	1	0	0	1	0	1	0	0	mual
navigable	0	1	0	0	0	0	1	0	0	0	dapat dinavigasi
navigator	0	1	0	0	0	0	0	0	0	1	navigator
necessity	0	0	0	0	0	0	0	1	0	0	kebutuhan
nefarious	0	0	1	1	0	1	0	1	1	0	jahat
negation	1	0	0	0	0	1	0	0	0	0	penyangkalan
negative	0	0	0	0	0	1	0	1	0	0	negatif
neglected	1	0	1	0	0	1	0	1	0	0	ditelantarkan
negotiate	0	0	0	0	0	0	1	0	0	1	negosiasi
negro	0	0	0	0	0	1	0	1	0	0	Negro
neighbor	0	1	0	0	0	0	1	0	0	1	tetangga
neighborhood	0	1	0	0	0	0	0	0	0	0	lingkungan
nepotism	1	0	1	0	0	1	0	1	0	0	nepotisme
nervous	0	1	0	1	0	1	0	0	0	0	grogi
nervousness	0	0	0	1	0	0	0	0	0	0	kegugupan
nest	0	0	0	0	0	0	0	0	0	1	sarang
nestle	0	0	0	0	0	0	1	0	0	1	bersarang
nether	1	0	0	1	0	1	0	1	0	0	bawah
nettle	1	0	1	0	0	1	0	0	0	0	jelatang
network	0	1	0	0	0	0	0	0	0	0	jaringan
neuralgia	0	0	0	1	0	1	0	1	0	0	sakit saraf
neurosis	0	0	0	1	0	1	0	1	0	0	sakit saraf
neurotic	0	0	1	1	0	1	0	0	0	0	neurotik
neutral	0	1	0	0	0	0	0	0	0	1	netral
neutrality	0	0	0	0	0	0	0	0	0	1	kenetralan
newcomer	0	0	0	1	0	0	0	0	1	0	pendatang
nicotine	0	0	1	0	0	1	0	0	0	0	nikotin
nightmare	0	0	0	1	0	1	0	0	0	0	mimpi buruk
nobility	0	1	0	0	0	0	1	0	0	1	kaum bangsawan
noble	0	0	0	0	0	0	1	0	0	1	bangsawan
nobleman	0	0	0	0	0	0	1	0	0	1	bangsawan
noisy	1	0	0	0	0	1	0	0	0	0	berisik
noncompliance	1	1	0	1	0	1	0	1	0	0	ketidakpatuhan
nonsensical	0	0	0	0	0	1	0	1	0	0	tidak masuk akal
noose	0	0	0	0	0	1	0	1	0	0	jerat
nose	0	0	1	0	0	0	0	0	0	0	hidung
notable	0	0	0	0	1	0	1	0	0	1	penting
notary	0	0	0	0	0	0	0	0	0	1	notaris
nothingness	0	0	0	0	0	1	0	1	0	0	ketiadaan
notification	0	1	0	0	0	0	0	0	0	0	pemberitahuan
notoriety	1	0	1	1	0	1	1	0	0	0	kemasyhuran
noxious	0	0	1	1	0	1	0	0	0	0	berbahaya
nuisance	1	0	0	0	0	1	0	0	0	0	gangguan
nullify	0	0	0	0	0	1	0	0	1	0	membatalkan
numbness	0	0	0	0	0	1	0	1	0	0	mati rasa
nun	0	0	0	0	0	1	0	0	0	1	biarawati
nurse	0	0	0	0	0	0	1	0	0	1	perawat
nursery	0	0	0	0	1	0	1	0	0	1	kamar bayi
nurture	1	1	1	1	1	0	1	0	0	1	membina
oasis	0	1	0	0	1	0	1	0	0	1	oasis
oath	0	0	0	0	0	0	1	0	0	1	sumpah
obedience	0	0	0	0	0	0	1	0	0	1	ketaatan
obese	0	0	1	0	0	1	0	0	0	0	gendut
obesity	0	0	1	0	0	1	0	1	0	0	kegemukan
obey	0	0	0	1	0	0	0	0	0	1	mematuhi
obi	0	0	1	1	0	1	0	0	0	0	obi
obit	0	0	0	0	0	1	0	1	1	0	tanggal kematian
obituary	0	0	0	0	0	1	0	1	0	0	berita kematian
objection	1	0	0	0	0	1	0	0	0	0	keberatan
objective	0	1	0	0	0	0	1	0	0	1	objektif
oblige	0	0	0	0	0	1	0	0	0	1	mewajibkan
obliging	1	1	1	1	1	0	1	0	1	1	mewajibkan
obligor	0	0	0	1	0	1	0	0	0	0	wajib
obliterate	1	0	0	1	0	1	0	1	0	0	melenyapkan
obliterated	1	0	0	1	0	1	0	0	0	0	dilenyapkan
obliteration	0	0	0	1	0	1	0	1	0	0	penghapusan
oblivion	1	0	0	1	0	1	0	0	0	0	pelupaan
obnoxious	1	0	1	0	0	1	0	1	0	0	menjengkelkan
obscene	0	0	1	0	0	1	0	0	0	0	cabul
obscenity	1	0	1	0	0	1	0	0	0	0	kecabulan
obstacle	1	0	0	1	0	1	0	1	0	0	kendala
obstetrician	0	0	0	0	0	0	0	0	0	1	dokter kandungan
obstruct	1	0	0	1	0	1	0	0	0	0	menghalangi
obstructive	1	0	0	0	0	1	0	0	0	0	obstruktif
obtainable	0	0	0	0	1	0	1	0	0	0	diperoleh
obvious	0	0	0	0	0	0	1	0	0	1	jelas
occasional	0	0	0	0	0	0	0	0	1	0	sesekali
occult	0	0	1	1	0	1	0	0	0	0	gaib
occupant	0	0	0	0	0	0	1	0	0	1	penghuni
octopus	0	0	1	0	0	0	0	0	0	0	gurita
oddity	0	0	1	0	0	1	0	1	1	0	keanehan
odious	1	0	1	1	0	1	0	0	0	0	menjijikkan
offend	1	0	1	0	0	1	0	0	0	0	menyinggung
offended	1	0	0	0	0	1	0	1	0	0	tersinggung
offender	1	0	1	1	0	1	0	1	0	0	pelanggar
offense	1	0	1	1	0	1	0	1	0	0	pelanggaran
offensive	1	0	1	0	0	1	0	0	0	0	menyinggung
offering	0	0	0	0	0	0	0	0	0	1	menawarkan
officer	0	0	0	0	0	0	1	0	0	1	petugas
official	0	0	0	0	0	0	0	0	0	1	resmi
offset	0	1	0	0	0	0	1	0	0	0	mengimbangi
ogre	0	0	1	1	0	1	0	0	0	0	raksasa
olfactory	0	1	0	0	0	1	0	0	0	0	pencium
omen	0	1	0	1	0	1	0	0	0	0	pertanda
ominous	0	1	0	1	0	1	0	0	0	0	yg beralamat buruk
omnipotence	0	0	0	1	0	1	1	0	0	0	kemahakuasaan
omniscient	0	0	0	0	0	0	1	0	0	1	mahatahu
onerous	1	0	0	0	0	1	0	1	0	0	berat
ongoing	0	1	0	0	0	0	0	0	0	0	sedang berlangsung
onset	0	1	0	0	0	0	0	0	0	0	serangan
ooze	0	0	1	0	0	1	0	0	0	0	keluar
opera	1	1	0	1	1	0	1	1	1	1	opera
operation	0	0	0	1	0	0	0	0	0	1	operasi
opinionated	1	0	0	0	0	1	0	0	0	0	dogmatis
opium	1	0	1	1	0	1	0	1	0	0	candu
opponent	1	1	1	1	0	1	0	0	0	0	lawan
opportune	0	0	0	0	1	0	1	0	0	0	tepat
opportunity	0	1	0	0	0	0	1	0	0	0	peluang
opposed	1	0	0	1	0	1	0	0	0	0	menentang
opposition	1	0	0	0	0	1	0	0	0	0	berlawanan
oppress	1	0	1	1	0	1	0	1	0	0	menindas
oppression	1	0	1	1	0	1	0	1	0	0	penindasan
oppressive	1	0	1	1	0	1	0	1	0	0	menindas
oppressor	1	0	0	1	0	1	0	1	0	0	penindas
optimism	0	1	0	0	1	0	1	0	1	1	optimisme
optimist	0	0	0	0	0	0	1	0	0	1	optimis
oracle	0	1	0	0	0	0	1	0	0	1	peramal
orc	1	0	1	1	0	1	0	0	0	0	orc
orchestra	1	0	0	0	1	0	1	1	0	1	orkestra
ordained	0	0	0	0	0	0	1	0	0	1	ditahbiskan
ordeal	1	0	0	0	0	1	0	0	1	0	siksaan
ordinance	0	0	0	0	0	0	0	0	0	1	peraturan
ordination	0	1	0	0	1	0	1	0	0	1	pentahbisan
ordnance	0	0	0	1	0	1	0	0	0	0	artileri
organ	0	1	0	0	1	0	0	0	0	0	organ
organization	0	1	0	0	1	0	1	0	1	1	organisasi
orgasm	0	1	0	0	1	0	1	0	0	0	orgasme
originality	0	0	0	0	0	0	1	0	1	0	keaslian
orphan	0	0	0	1	0	1	0	1	0	0	anak yatim
orthodoxy	0	0	0	0	0	0	0	0	0	1	ortodoksi
oust	1	0	0	0	0	1	0	1	0	0	mengusir
outburst	1	0	0	1	1	1	1	1	1	0	ledakan
outcast	0	0	1	1	0	1	0	1	0	0	orang buangan
outcry	1	0	0	1	0	1	0	0	1	0	teriakan
